;0;1;2;3;4;5;6;7;8;9;10
405;;;2.0;;;;9795.134902;3.0;4.0;;3.0
406;;3.0;3.0;7.0;97.0;5.0;1719.0;6.0;7.0;;1.0
407;;;2.0;;;;8930.207972;3.0;5.0;;5.0
408;;;2.0;;;;1650.5;3.0;8.0;;1.0
409;;3.0;2.0;7.0;;4.0;6193.0;3.0;7.0;;4.0
410;;;2.0;;;;3715.005164;3.0;1.0;;5.0
411;;;2.0;;;;8444.8827;3.0;5.0;;3.0
412;;;2.0;;;;18984.63515;3.0;5.0;;5.0
413;;4.0;2.0;8.0;;3.0;2833.1;3.0;7.0;;1.0
414;;;2.0;;;;5284.880058;3.0;3.0;;3.0
415;;;2.0;;;;18954.90619;3.0;4.0;;5.0
416;;;2.0;;;;9493.850473;3.0;1.0;;1.0
417;;;2.0;;;6.0;6031.0;3.0;7.0;;3.0
418;;;2.0;;;;2996.679168;3.0;1.0;;5.0
419;;;2.0;;;;6580.505296;3.0;5.0;;1.0
420;;;2.0;;;;3239.992125;3.0;4.0;;3.0
421;;;2.0;;;;9116.106875;3.0;4.0;;5.0
422;;;2.0;;;;12046.17459;3.0;4.0;;4.0
423;;;2.0;;;;13014.96708;3.0;5.0;;3.0
424;;;2.0;;;;10254.63314;3.0;4.0;;1.0
425;;;2.0;;;;4603.622359;3.0;4.0;;1.0
426;;;2.0;;;;4984.338853;3.0;4.0;;5.0
427;;;2.0;;;;4118.575796;3.0;4.0;;1.0
428;;;2.0;;;;14537.74015;3.0;1.0;;5.0
429;;;2.0;;;4.0;7810.0;3.0;7.0;;5.0
430;;;2.0;;;;11389.16458;3.0;5.0;;5.0
431;;;2.0;;;;7197.102507;3.0;5.0;;5.0
432;;4.0;2.0;8.0;;;12850.0;3.0;7.0;;5.0
433;;4.0;2.0;6.0;;4.0;5686.0;3.0;7.0;;5.0
434;;;2.0;;;;3134.454317;3.0;5.0;;5.0
435;;;2.0;;;;6580.969811;3.0;5.0;;1.0
436;;;2.0;;;;3745.012833;3.0;4.0;;3.0
437;;;2.0;;;;3079.548644;3.0;4.0;;5.0
438;;4.0;3.0;10.0;818.0;4.0;13995.0;6.0;7.0;1914.0;1.0
439;;;2.0;;;;22419.72357;3.0;4.0;;5.0
440;;;2.0;;;;3972.067765;3.0;4.0;;1.0
441;;;2.0;;;;6619.1529439999995;3.0;5.0;;5.0
442;;;2.0;;3090.0;;11435.98769;3.0;1.0;;3.0
443;;;2.0;;;;20402.242019999998;3.0;5.0;;5.0
444;;;2.0;;;;4908.901617;3.0;3.0;;5.0
445;;;2.0;;;;4453.212402;3.0;4.0;;3.0
446;;;2.0;;;;25997.97552;3.0;4.0;;5.0
447;;;2.0;;;;1940.650767;3.0;4.0;;5.0
448;;;2.0;;;;30403.064169999998;3.0;5.0;;5.0
449;3.0;;2.0;;;;3565.8029460000002;3.0;1.0;;1.0
450;;;2.0;;;;5997.81768;3.0;5.0;;5.0
451;;;2.0;;;;6938.1818459999995;3.0;5.0;;4.0
452;;;2.0;;;;17043.98438;3.0;5.0;;5.0
453;;;2.0;;;;12195.46971;3.0;4.0;;5.0
454;;;2.0;;;;4364.675843;3.0;4.0;;1.0
455;;;2.0;;;;16681.56978;3.0;5.0;;5.0
456;;;2.0;;;;14927.003719999999;3.0;4.0;;5.0
457;;;2.0;;;;16163.54265;3.0;4.0;;5.0
458;;;2.0;;;;2179.318574;3.0;4.0;;1.0
459;;;2.0;;;;2289.408629;3.0;5.0;;5.0
460;;;2.0;;;;7740.770863;3.0;3.0;;1.0
461;;;2.0;;;;5072.225090999999;3.0;4.0;;1.0
462;;;2.0;;;;6507.111926;3.0;4.0;;1.0
463;;;2.0;;;;4644.22097;3.0;4.0;;1.0
464;;;2.0;;;;29946.44592;3.0;4.0;;5.0
465;;;2.0;;;;10360.35675;3.0;4.0;;5.0
466;;;2.0;;;;3447.3516210000003;3.0;1.0;;5.0
467;;;2.0;;;;11659.97682;3.0;4.0;;5.0
468;;;2.0;;;;1661.012737;3.0;4.0;;1.0
469;;4.0;2.0;6.0;;5.0;7715.0;3.0;7.0;;5.0
470;;;2.0;;;;12016.44563;3.0;4.0;;5.0
471;;;2.0;;;;9069.005054000001;3.0;3.0;;1.0
472;;;2.0;;;;864.834027;3.0;5.0;;3.0
473;;;2.0;;;;8102.6280480000005;3.0;3.0;;5.0
474;;;2.0;;;;425.774449;3.0;5.0;;5.0
475;;6.0;2.0;9.0;;1.0;13965.0;3.0;7.0;;5.0
476;;;2.0;;;;3130.366585;3.0;4.0;;3.0
477;;;2.0;;;;19928.15802;3.0;4.0;;5.0
478;;;2.0;;;;5248.740790999999;3.0;4.0;;5.0
479;;;2.0;;;;4613.748786;3.0;5.0;;5.0
480;;;2.0;;;;435.622167;3.0;5.0;;5.0
481;;;2.0;;;;23225.75;3.0;4.0;;5.0
482;;;2.0;;;;5837.745811;3.0;1.0;;1.0
483;;;2.0;;;;4497.527133;3.0;5.0;;5.0
484;;;2.0;;;6.0;9995.0;3.0;7.0;;5.0
485;;;2.0;;;;14087.53221;3.0;5.0;;5.0
486;;;2.0;;;;4349.068139;3.0;4.0;;5.0
487;;7.0;2.0;5.0;;;3462.0;3.0;7.0;;5.0
488;;;2.0;;;;10319.38653;3.0;3.0;;1.0
489;;;2.0;;;2.0;1469.0;3.0;7.0;;1.0
490;;;2.0;;;;17957.592480000003;3.0;5.0;;5.0
491;;4.0;2.0;5.0;;6.0;2001.0;3.0;7.0;;5.0
492;;;2.0;;;;3343.57897;3.0;4.0;;5.0
493;;;2.0;;;;7054.031887;3.0;4.0;;5.0
494;;;2.0;;;;5885.219244;3.0;5.0;;4.0
495;;;2.0;;;;13913.339090000001;3.0;4.0;;5.0
496;;;2.0;;;;11226.026909999999;3.0;4.0;;5.0
497;;;2.0;;;;3840.331311;3.0;4.0;;1.0
498;;;2.0;;;;14279.1911;3.0;3.0;;5.0
499;;;2.0;;;;2766.186825;3.0;4.0;;4.0
500;;4.0;2.0;8.0;;4.0;6099.7;3.0;7.0;;1.0
501;;;2.0;;;;9770.329801;3.0;1.0;;1.0
502;;5.0;2.0;8.0;;;3201.0;3.0;7.0;;1.0
503;;;2.0;;;;4952.008609;3.0;4.0;;1.0
504;;4.0;2.0;6.0;;;1561.0;3.0;7.0;;5.0
505;;;2.0;;;;2800.375129;3.0;4.0;;5.0
506;;;2.0;;;;24265.14876;3.0;5.0;;5.0
507;;;2.0;5.0;;;5695.6996;;;;5.0
508;;;2.0;6.0;;;6758.2316;;;;4.0
509;;;2.0;4.0;;;4662.8965;;;;7.0
510;;;2.0;4.0;;;3542.0213;;;;4.0
511;;;2.0;4.0;;;2452.7332;;;;
512;;;2.0;3.0;;;1630.2625;;;;3.0
513;;;2.0;3.0;;;907.5698;;;;1.0
